0.13363 0.149902 0.100876 0.0489916 0.22332 0.0460592 0.133978 0.03158 0.0689323 0.062732 
0.130184 0.0351752 0.0449044 0.0275684 0.196854 0.0571544 0.191228 0.050004 0.1257 0.141228 
0.126845 0.0789017 0.205172 0.233956 0.0644576 0.0207316 0.0853937 0.0228001 0.0676542 0.0940886 
0.123605 0.00347116 0.092439 0.161842 0.0779025 0.0238805 0.137164 0.0344043 0.126256 0.219035 
0.120458 0.356563 0.0173066 0.0633398 0.0361328 0.00777362 0.0879114 0.0182656 0.0914797 0.20077 
0.117398 0.0701333 0.152011 0.0460724 0.0274172 0.354053 0.0420487 0.00535874 0.0483041 0.137204 
0.114421 0.135234 0.0582637 0.0187588 0.00845442 0.277101 0.055839 0.304315 0.00573673 0.021876 
0.111522 0.0291703 0.0126712 0.281989 0.206937 0.116542 0.0266125 0.159543 0.00853394 0.0464795 
0.108697 0.193821 0.243644 0.0850307 0.090454 0.0727758 0.016254 0.122504 0.0068486 0.0599716 
0.105942 0.048407 0.108423 0.0830865 0.11291 0.113953 0.0212672 0.232141 0.00866949 0.165202 
0.103253 0.0994137 0.0371515 0.0459341 0.0850252 0.105664 0.011615 0.259989 0.250559 0.00139587 
0.100627 0.0129282 0.203877 0.0133801 0.0508702 0.0810044 0.397149 0.0632607 0.0724305 0.00447365 
0.0980604 0.246132 0.0628803 0.172004 0.0167424 0.0397192 0.198351 0.0664632 0.0886057 0.0110412 
0.0955514 0.0598767 0.0225872 0.139369 0.00566564 0.0465436 0.280092 0.12364 0.189627 0.0370464 
0.0930969 0.117923 0.134042 0.0661316 0.201938 0.0161732 0.137633 0.0720114 0.126253 0.0347976 
0.0906944 0.0211852 0.061535 0.042597 0.182733 0.0101945 0.184501 0.108817 0.21774 0.0800029 
0.0883416 0.164689 0.00676826 0.00916124 0.119946 0.350522 0.0682027 0.0439632 0.100718 0.047687 
0.0860364 0.0393666 0.25815 0.158536 0.0514539 0.165277 0.0524355 0.0361087 0.0955557 0.0570797 
0.0837768 0.0863179 0.096793 0.112512 0.0437428 0.184108 0.0697543 0.0502979 0.156366 0.116331 
0.081561 0.00549519 0.0362449 0.0788723 0.0279412 0.197379 0.0809054 0.0597675 0.224888 0.206945 
0.0793871 0.292634 0.129873 0.0214387 0.00196166 0.0979684 0.040636 0.0298154 0.143386 0.1629 
0.0772535 0.0670526 0.0740115 0.00422567 0.535567 0.0397582 0.0155126 0.0106349 0.0731236 0.10286 
0.0751586 0.130259 0.016396 0.387552 0.124865 0.0339856 0.0110316 0.0058052 0.0780003 0.136947 
0.0731011 0.0259376 0.139284 0.171685 0.129826 0.0439302 0.00837726 0.366304 0.0128924 0.0286625 
0.0710794 0.183536 0.045731 0.0951503 0.093537 0.0338295 0.340143 0.100955 0.00928415 0.0267543 
0.0690924 0.0451444 0.00315796 0.0684699 0.0854651 0.0287573 0.374403 0.20904 0.0238749 0.0925958 
0.0671387 0.0953994 0.343915 0.0164461 0.0306863 0.0066014 0.192633 0.140333 0.0162786 0.0905681 
0.0652172 0.0094569 0.126287 0.304805 0.0146793 0.263341 0.0792066 0.069099 0.00677206 0.0611366 
0.0633268 0.226355 0.0364835 0.136894 0.283728 0.10052 0.0470309 0.0473564 0.00274571 0.0555602 
0.0614664 0.0563471 0.218917 0.0813662 0.175491 0.127086 0.0721058 0.0823158 0.123867 0.00103799 
0.0596351 0.112918 0.0847992 0.0503915 0.144901 0.137605 0.0877706 0.11278 0.19645 0.0127489 
0.0578318 0.0176802 0.0286114 0.0229177 0.128225 0.150642 0.103787 0.150269 0.301417 0.038619 
0.0560558 0.156563 0.14261 0.208472 0.0430647 0.0632504 0.0457527 0.075405 0.174118 0.034708 
0.0543061 0.0358009 0.0680701 0.154592 0.0405829 0.0806874 0.0596476 0.114577 0.30601 0.0857261 
0.0525819 0.0820729 0.0111015 0.0942172 0.0191065 0.0686737 0.0500399 0.117705 0.367545 0.136956 
0.0508825 0.00186654 0.310929 0.0372968 0.27869 0.0203989 0.0136245 0.0439995 0.163779 0.0785334 
0.049207 0.432369 0.0644135 0.00823393 0.127141 0.0118349 0.0055458 0.0360331 0.165304 0.0999173 
0.0475549 0.0773548 0.0387346 0.236591 0.119437 0.00606852 0.327577 0.0127339 0.0764358 0.0575123 
0.0459253 0.148705 0.17863 0.104171 0.0728018 0.237526 0.111635 0.00554885 0.0492402 0.0458171 
0.0443178 0.032561 0.0855616 0.082682 0.0699034 0.265611 0.181086 0.00584305 0.108169 0.124265 
0.0427315 0.213499 0.0183577 0.0361288 0.0371542 0.199829 0.163488 0.254834 0.0140241 0.0199538 
0.0411661 0.0533041 0.149055 0.00829306 0.0154585 0.180633 0.167788 0.280708 0.0373052 0.0662885 
0.0396208 0.108622 0.0567243 0.199868 0.251557 0.0681157 0.0701335 0.130893 0.0228966 0.051569 
0.0380951 0.0148706 0.0068269 0.141438 0.215842 0.0917362 0.103653 0.218476 0.0430851 0.125977 
0.0365886 0.272073 0.194674 0.0436276 0.0858298 0.0446936 0.0554121 0.133782 0.0269593 0.10636 
0.0351007 0.0654098 0.101611 0.0330212 0.100963 0.0597062 0.0821701 0.232329 0.0433329 0.246356 
0.0336309 0.128184 0.031405 0.00325987 0.069633 0.044894 0.0709208 0.243752 0.0362914 0.338029 
0.0321788 0.0236678 0.188748 0.349696 0.0198239 0.0134428 0.0268681 0.120127 0.00999214 0.215456 
0.0307439 0.178978 0.0659786 0.159849 0.00918019 0.00582736 0.0237716 0.159799 0.361818 0.00405399 
0.0293258 0.0431057 0.0172974 0.121293 0.307601 0.245295 0.00378555 0.061081 0.160308 0.0109085 
0.0279241 0.0934919 0.131651 0.0564615 0.177012 0.194579 0.214075 0.0234831 0.0718607 0.00946129 
0.0265383 0.0068194 0.0568334 0.0288857 0.158752 0.216878 0.261419 0.0456148 0.164758 0.0335008 
0.0251682 0.324852 0.00115246 0.238473 0.0512648 0.086806 0.115929 0.0237087 0.10325 0.0293951 
0.0238133 0.0725627 0.491349 0.0820669 0.0267034 0.0589581 0.0872194 0.0185091 0.100749 0.0380692 
0.0224733 0.140474 0.120325 0.0860987 0.0277013 0.0928141 0.152966 0.0303291 0.219991 0.106827 
0.0211478 0.0285624 0.0526916 0.0592135 0.0100134 0.0983098 0.183276 0.0291572 0.321187 0.19644 
0.0198366 0.198221 0.207679 0.0138221 0.203389 0.0311365 0.0677474 0.00587335 0.14327 0.109025 
0.0185392 0.0489603 0.100911 0.261319 0.138845 0.0253186 0.0686109 0.293104 0.0228724 0.0215197 
0.0172554 0.10256 0.0303995 0.152964 0.119412 0.0187926 0.0745009 0.350545 0.0617904 0.0717804 
0.0159848 0.0109907 0.186076 0.0849254 0.0828917 0.00518147 0.0616956 0.349382 0.0831719 0.1197 
0.0147273 0.244989 0.058905 0.0387147 0.0483407 0.292954 0.0210521 0.156923 0.0440938 0.0793004 
0.0134825 0.0607224 0.0148464 0.0151949 0.0350156 0.318908 0.0222774 0.258432 0.079566 0.181555 
0.0122501 0.120993 0.317275 0.151668 0.00306229 0.116199 0.00390026 0.121383 0.0386359 0.114634 
0.0110299 0.0196656 0.126897 0.137257 0.239654 0.110343 0.232272 0.0481112 0.0149127 0.0598578 
0.00982158 0.167724 0.039616 0.0755358 0.163672 0.103473 0.224057 0.0745481 0.020782 0.120771 
0.00862498 0.0388046 0.224581 0.0350096 0.112876 0.0873335 0.206888 0.0861961 0.018807 0.180879 
0.00743983 0.0878243 0.0887098 0.00780029 0.0900602 0.0830743 0.223506 0.107259 0.0126451 0.291681 
0.00626588 0.00294163 0.0278743 0.236714 0.05062 0.0570868 0.182993 0.0966115 0.3342 0.00469382 
0.00510293 0.372572 0.107995 0.0758359 0.0150623 0.0238047 0.0989247 0.0556051 0.228803 0.0162946 
0.00395075 0.0774229 0.0653202 0.0731641 0.00274866 0.0235338 0.154343 0.0896865 0.449102 0.0607277 
0.00280914 0.149211 0.00874049 0.0333566 0.517865 0.00180208 0.0475409 0.0276119 0.174814 0.036249 
0.00167788 0.0315506 0.29503 0.00180337 0.212334 0.218628 0.0312457 0.0172482 0.147742 0.0427397 
0.000556794 0.212033 0.0938017 0.302792 0.0853848 0.110683 0.0190968 0.00904593 0.120455 0.0461513 
